Scenario_ID,Simulated_Spot,Option_Price,PnL
563,4498.218135348711,408.0046467777065,-1.8531610330619515
564,4530.091315648391,427.9809540530905,18.123146242322036
565,4528.04721620269,426.68564369033265,16.82783587956419
566,4559.3919183338885,446.75912036482214,36.901312554053675
567,4534.099432896872,430.52642909128645,20.668621280517982
568,4569.08740341768,453.05879074708037,43.2009829363119
569,4508.232030023147,414.2296576766403,4.371849865871809
570,4418.310409068344,360.04650179269356,-49.8113060180749
571,4447.751296350461,377.35730351479015,-32.50050429597832
572,4547.923374220422,439.362407471961,29.504599661192515
573,4540.69753766323,434.7328665450982,24.87505873432974
574,4460.906116594556,385.2283263692825,-24.62948144148595
575,4498.401388752769,408.11814039704086,-1.7396674137276023
576,4506.173263654229,412.94600715757997,3.088199346811507
577,4483.025010806485,398.65034772745,-11.207460083318438
578,4454.260240140111,381.2414013188086,-28.61640649195988
579,4443.4646310997705,374.81052288961746,-35.047284921151004
580,4515.155484174252,418.5610115408381,8.703203730069617
581,4523.953788730063,424.097522772267,14.239714961498521
582,4483.819498436216,399.1367974061118,-10.721010404656681
583,4445.808270854236,376.2018142007273,-33.65599361004115
584,4522.677480418359,423.2921490579315,13.434341247163047
585,4467.957698371111,389.48188142994604,-20.37592638082242
586,4489.785346795322,402.7991455856427,-7.058662225125772
587,4559.7653398377215,447.0009653080933,37.143157497324864
588,4481.330616243886,397.6139047068914,-12.243903103877074
589,4470.855481378056,391.2367579595102,-18.62104985125825
590,4517.506596132994,420.03697018411276,10.179162373344298
591,4492.013939704406,404.1715735455109,-5.6862342652575535
592,4389.72123437964,343.6445109257006,-66.21329688506785
593,4472.950486762954,392.50798203545446,-17.349825775314002
594,4549.153724329287,440.1530622241967,30.29525441342821
595,4427.917224163819,365.64859429800345,-44.20921351276502
596,4511.753098542233,416.42965968354565,6.571851872777188
597,4518.912642900398,420.92087500573007,11.063067194961604
598,4522.904491174067,423.43534170405565,13.577533893287182
599,4500.491220422244,409.413546299314,-0.44426151145444237
600,4438.259728876702,371.7302042785659,-38.127603532202556
601,4462.440879462613,386.1520697374108,-23.70573807335768
602,4436.996463293837,370.98457855708375,-38.87322925368471
603,4541.026930476867,434.9433858933676,25.085578082599113
604,4418.171830621045,359.96602322960734,-49.89178458116112
605,4558.797800784042,446.37447273974203,36.51666492897357
606,4533.908197252065,430.40481084882776,20.5470030380593
607,4485.219752646388,399.99487651783875,-9.862931292929716
608,4473.494753343655,392.8385799584894,-17.019227852279073
609,4550.618482295828,441.0952539820887,31.237446171320244
610,4468.306100355471,389.6926583604077,-20.165149450360786
611,4558.230024507431,446.0070286687551,36.14922085798662
612,4493.921867365484,405.34839340424287,-4.509414406525593
